,funny,posted,item_id,recommend,user_id,sentiment_analysis
54231,,14/09/2015,282440,True,45667992,2
54232,,26/05/2015,209650,False,45667992,2
54233,,29/06/2014,55230,True,45667992,2
54234,,28/12/2012,440,True,76561198079642013,1
54235,,15/12/2013,224260,True,76561198079646585,0
54236,,26/06/2014,3730,True,76561198079649290,2
54237,,04/10/2014,440,True,76561198079649290,0
54238,,13/05/2014,6020,True,76561198079649290,2
54239,,01/03/2014,247910,True,76561198079649290,2
54240,,27/01/2014,209000,True,76561198079649290,2
54241,,30/12/2013,8870,True,76561198079651914,1
54242,,02/09,730,True,pono55,2
54243,,02/01/2014,4000,True,datprofiledoe,2
54244,,31/12/2013,440,True,datprofiledoe,2
54245,,31/12/2013,570,True,datprofiledoe,1
54246,,24/12/2014,218620,True,76561198079682941,2
54247,,13/11/2015,17520,True,76561198079717344,2
54248,,31/10/2015,730,True,76561198079757651,2
54249,,26/03/2014,4000,True,dhystroyer,2
54250,,19/09/2014,570,True,willymon,2
54251,1 person found this review funny,11/09/2015,318430,True,willymon,0
54252,,07/01/2014,219640,True,76561198079783937,0
54253,,17/12/2013,236390,True,76561198079783937,2
54254,1 person found this review funny,11/07/2015,440,True,dratini147,1
54255,,18/09/2015,250900,True,dratini147,0
54256,,28/11/2014,22380,True,N00BK1LL3R,2
54257,,23/01/2014,440,True,bojovnici,2
54258,,01/02/2014,440,True,76561198079797122,1
54259,,18/03/2013,215470,True,Kapodistrias,2
54260,,28/12/2012,440,True,Kapodistrias,2
54261,,08/06/2015,440,True,76561198079805877,2
54262,,14/01/2015,265930,False,76561198079820066,0
54263,,21/02/2014,224260,True,76561198079825718,2
54264,2 people found this review funny,28/03/2014,253430,True,BigAndySon,1
54265,,27/04/2014,248410,True,BigAndySon,1
54266,,10/05/2014,238170,True,BigAndySon,1
54267,,25/04/2014,96200,False,BigAndySon,1
54268,,26/04/2014,285580,False,BigAndySon,1
54269,,14/04/2014,271640,False,BigAndySon,1
54270,,07/12/2013,224260,True,IshallHaveYourNipples,0
54271,1 person found this review funny,04/05,327890,True,Rac00nZ,0
54272,,11/04,399670,False,Rac00nZ,1
54273,,26/02,295110,True,Rac00nZ,0
54274,,23/04,730,True,Rac00nZ,0
54275,,12/02,105600,True,Rac00nZ,2
54276,,27/02,266430,True,xadocz,1
54277,,31/08/2015,391460,True,xadocz,1
54278,,08/03/2015,208090,True,xadocz,2
54279,,22/07/2014,304930,True,76561198079929251,2
54280,,16/07/2015,304050,True,76561198079976562,0
54281,,19/09/2015,105600,True,ladapata,1
54282,,28/06/2014,243870,True,76561198079982333,2
54283,,03/01/2014,550,True,76561198079985860,1
54284,1 person found this review funny,27/01/2014,224260,True,76561198079986661,2
54285,,09/09/2014,227700,True,76561198079986661,2
54286,,06/10/2015,233450,True,endel1990,2
54287,,16/12/2014,570,True,mattcolt,0
54288,,02/08/2014,4000,True,theblackseal,2
54289,,24/12/2015,730,True,76561198080027020,2
54290,,28/02/2014,440,True,76561198080037014,1
54291,,16/12/2013,70000,True,donkeysss,1
54292,,05/01/2015,219740,True,GCoser,1
54293,,03/12/2013,216250,True,GCoser,1
54294,,01/01/2015,440,True,76561198080060101,2
54295,,04/12/2013,224260,True,76561198080075902,1
54296,,22/07/2014,49520,True,applec0re,2
54297,,22/07/2014,218640,False,applec0re,0
54298,,01/09/2014,113200,True,applec0re,2
54299,,22/07/2014,4000,True,applec0re,2
54300,,29/06/2014,265930,True,applec0re,2
54301,,18/11/2014,250900,True,applec0re,2
54302,,01/05/2013,24200,True,ILookedBehindTheTriclopsEye,2
54303,1 person found this review funny,15/03/2015,237310,True,ILookedBehindTheTriclopsEye,2
54304,,28/08/2015,358150,True,ILookedBehindTheTriclopsEye,2
54305,,12/02,3830,True,ILookedBehindTheTriclopsEye,2
54306,,12/02/2014,204360,True,Hyei525,1
54307,,18/07/2014,12210,False,76561198080114716,2
54308,,31/05/2014,226700,False,76561198080114716,2
54309,,31/05/2014,227100,True,76561198080114716,2
54310,,22/02/2014,440,True,76561198080118589,1
54311,,08/07/2014,113020,True,76561198080118589,2
54312,,06/12/2013,224260,True,76561198080118589,2
54313,,13/07/2014,440,True,astroboy103,2
54314,,15/04/2015,304930,True,bobobobobobbobobo1,2
54315,,16/05/2014,221100,True,76561198080135161,2
54316,,11/09/2014,730,True,SleepyMate,1
54317,1 person found this review funny,18/04/2014,4000,True,cwalk128,2
54318,1 person found this review funny,25/11/2015,339800,True,cwalk128,2
54319,,07/07/2014,113200,True,cwalk128,2
54320,,08/04/2014,113020,True,cwalk128,0
54321,,04/03/2014,223710,True,76561198080264704,1
54322,,18/10/2014,221910,True,76561198080270958,0
54323,,20/03/2014,220,True,76561198080270958,0
54324,1 person found this review funny,12/01/2014,620,True,76561198080270958,2
54325,1 person found this review funny,28/02/2013,440,True,76561198080270958,0
54326,,18/11/2014,72850,True,76561198080270958,1
54327,1 person found this review funny,07/04/2014,440,True,76561198080292523,0
54328,1 person found this review funny,18/07,359550,False,76561198080293845,2
54329,,12/09/2014,72850,True,76561198080293845,1
54330,,23/01/2014,252490,True,76561198080293845,1
54331,66 people found this review funny,21/03,435870,True,lbrancourt,2
54332,,10/11/2015,377160,True,lbrancourt,2
54333,,30/09/2014,227300,True,lbrancourt,2
54334,,01/02/2013,201830,True,76561198080305273,2
54335,,07/10/2014,440,True,76561198080305273,0
54336,,12/03/2013,49540,True,76561198080305273,2
54337,,23/04/2015,301520,True,76561198080317444,1
54338,,16/05/2014,570,True,76561198080319899,2
54339,,02/03,307780,False,dantheorginal,0
54340,,14/03,99810,False,dantheorginal,0
54341,,16/06/2015,285160,True,76561198080324558,2
54342,4 people found this review funny,26/02/2015,71340,True,TheGameAndWatch,2
54343,,28/06/2015,238460,True,TheGameAndWatch,2
54344,,31/12/2013,550,True,TheGameAndWatch,2
54345,,28/06/2015,204360,True,TheGameAndWatch,2
54346,,19/09/2014,400,True,TheGameAndWatch,2
54347,1 person found this review funny,03/09/2014,4000,True,TheGameAndWatch,1
54348,,26/02/2015,40800,True,TheGameAndWatch,2
54349,,06/01/2014,440,True,TheGameAndWatch,2
54350,,30/11/2014,12210,False,TheGameAndWatch,0
54351,,26/02/2015,20,False,TheGameAndWatch,2
54352,,22/07/2014,440,True,76561198080347018,1
54353,,30/11/2015,205950,True,ExaltedZapdos,2
54354,,08/12/2013,440,True,AlduinGamer,2
54355,1 person found this review funny,01/06/2015,230410,True,76561198080378833,1
54356,,07/12/2013,203160,True,76561198080392280,2
54357,,09/04/2015,327890,False,splitmyurethra,2
54358,,24/04,252950,False,splitmyurethra,0
54359,1 person found this review funny,12/04,240970,False,splitmyurethra,2
54360,,02/05,207140,True,splitmyurethra,2
54361,,03/07/2014,4000,True,splitmyurethra,1
54362,,28/06/2014,238460,True,splitmyurethra,0
54363,,31/01/2014,208090,True,splitmyurethra,2
54364,,01/08/2014,221100,True,spottlight,2
54365,,10/02,218620,False,76561198080415544,0
54366,,03/11/2015,304050,True,76561198080432945,2
54367,,05/01,49520,True,76561198080433372,1
54368,,14/12/2013,211820,True,76561198080465293,2
54369,,25/10/2015,22330,True,76561198080465293,2
54370,,26/06/2014,105600,True,76561198080465293,2
54371,,13/05/2014,570,True,76561198080465293,2
54372,,01/01/2014,730,True,76561198080465293,2
54373,2 people found this review funny,29/08/2015,211820,True,NarukuDeidara,0
54374,1 person found this review funny,02/01,208580,True,NarukuDeidara,2
54375,,04/09/2014,301520,True,NarukuDeidara,2
54376,1 person found this review funny,16/08/2015,230410,True,NarukuDeidara,2
54377,,14/02/2015,4000,False,NarukuDeidara,2
54378,,27/10/2014,550,True,NarukuDeidara,2
54379,,12/02/2014,113200,True,Mr_P3ngu1n,2
54380,,04/11/2015,401920,True,Mr_P3ngu1n,0
54381,,21/08/2015,250900,True,Mr_P3ngu1n,2
54382,,09/12/2014,221100,True,76561198080491571,2
54383,,11/08/2014,33930,True,azayne,2
54384,,11/05/2014,265630,True,dunlookerr,2
54385,,10/02,730,True,Connorpod169,2
54386,1 person found this review funny,06/11/2014,218680,True,pler123,1
54387,1 person found this review funny,20/06/2015,218620,True,pler123,2
54388,,30/12/2013,107100,True,76561198080525203,2
54389,,01/10/2015,239820,True,deanbear12,2
54390,,07/06/2015,287980,True,deanbear12,2
54391,,07/06/2015,265930,True,deanbear12,2
54392,,07/06/2015,211820,True,deanbear12,2
54393,,29/03/2014,105600,True,deanbear12,2
54394,,01/02/2015,241930,True,Scott752,2
54395,,09/02,294860,True,DeCharge,2
54396,,07/12/2013,4000,True,76561198080581750,2
54397,,27/06/2014,570,True,hekticxmoon,2
54398,1 person found this review funny,20/06,252490,False,hekticxmoon,0
54399,,20/06,346900,True,hekticxmoon,1
54400,,26/05/2014,55230,True,76561198080597847,2
54401,,20/06/2014,202970,True,76561198080600418,2
54402,,02/04/2014,8930,True,afallingninja89,2
54403,,27/11/2014,8930,True,76561198080610062,1
54404,,30/10/2015,401920,True,76561198080610062,2
54405,,01/10/2013,620,True,keyloom,2
54406,,12/05/2014,440,True,76561198080616529,1
54407,,11/04/2014,243870,True,76561198080616529,1
54408,,29/06/2014,51100,True,76561198080616529,1
54409,,28/07/2014,241320,True,rainbowbaloney,2
54410,,24/08/2013,31270,True,rainbowbaloney,2
54411,,09/02/2013,440,True,rainbowbaloney,2
54412,,25/12/2013,550,True,rainbowbaloney,1
54413,,14/06/2014,243280,True,rainbowbaloney,2
54414,,26/11/2013,234710,True,fhjao,2
54415,,26/11/2013,204360,True,fhjao,2
54416,,30/05/2014,206420,True,fhjao,2
54417,,27/05/2013,440,True,fhjao,2
54418,,26/11/2013,216150,True,fhjao,2
54419,1 person found this review funny,15/09/2014,301520,True,76561198080623452,2
54420,,12/12/2013,440,True,TheSexPest,2
54421,,23/12/2013,440,True,76561198080634186,0
54422,,23/11/2014,312150,True,76561198080639003,1
54423,,27/11/2015,4000,True,76561198080656673,2
54424,,06/12/2013,202170,True,76561198080656673,1
54425,,10/03/2014,440,True,76561198080695402,2
54426,,09/01,222880,True,76561198080704551,2
54427,,02/05/2015,233700,True,76561198080752786,2
54428,,13/04/2015,233450,True,linzwatt,1
54429,,29/01,65930,True,76561198080801224,2
54430,,13/10/2015,301520,False,76561198080801224,1
54431,,27/10/2014,224260,True,76561198080801224,2
54432,,17/05/2014,221910,True,76561198080801224,2
54433,1 person found this review funny,16/01/2014,4000,True,76561198080802658,2
54434,1 person found this review funny,02/04/2015,346900,True,76561198080806638,2
54435,,20/06/2015,245620,True,76561198080806638,2
54436,,20/06/2015,224760,True,76561198080806638,2
54437,,07/06/2015,221380,True,76561198080806638,2
54438,,27/12/2014,440,True,76561198080806638,2
54439,,21/07/2013,207610,True,thetoffee,2
54440,,04/09/2014,440,True,12341846,1
54441,,29/06/2014,218620,True,76561198080837286,0
54442,,08/05/2015,222980,True,76561198080841633,1
54443,,06/09/2014,730,True,76561198080841633,1
54444,,30/11/2014,21000,False,Satan-666,2
54445,,25/11/2014,218230,True,Satan-666,2
54446,,06/06/2014,4000,True,Satan-666,2
54447,,12/02/2014,49520,True,Satan-666,2
54448,,20/09/2014,298520,True,itsabitdodgy,2
54449,,01/08/2013,4000,True,itsabitdodgy,0
54450,,01/08/2013,49520,True,itsabitdodgy,2
54451,,12/01/2015,730,True,arthurjudok,1
54452,,05/01/2015,8870,True,Amotinus,2
54453,,30/12/2013,109400,True,tetaverde,1
54454,,01/02/2014,208090,True,76561198080888235,2
54455,,06/06/2015,298240,False,781572,2
54456,,23/01,226700,False,781572,1
54457,,17/06/2015,730,True,781572,0
54458,,14/08/2014,24960,True,781572,2
54459,,28/11/2013,440,True,Crow836,2
54460,,17/05/2015,237110,True,Danzi754,2
54461,,12/02/2014,49520,True,Danzi754,2
54462,,23/08/2014,32500,True,Betmun,2
54463,,23/08/2014,440,True,Betmun,2
54464,,04/05/2014,4000,True,Betmun,2
54465,,30/12/2013,4000,True,roksta101,2
54466,,25/12/2013,220160,True,roksta101,2
54467,,18/06,437220,True,ImReeceify,2
54468,,27/02/2014,251570,True,ImReeceify,2
54469,,13/08/2014,252490,True,ImReeceify,2
54470,,17/12/2013,4000,True,ImReeceify,2
54471,,02/07/2014,440,True,76561198080966233,2
54472,,05/09,242860,True,BananaUrchin,0
54473,,21/01/2014,244850,True,BananaUrchin,1
54474,,30/09/2014,113420,True,Omega67679,2
54475,,09/01,440,True,76561198080987215,1
54476,,22/12/2013,230410,True,warfreak1945,2
54477,,17/08/2015,4000,True,76561198081008739,2
54478,,14/09/2014,730,True,liamdearlove,2
54479,,31/12/2014,282070,True,SpectreFoung,2
54480,,26/11/2013,4000,True,76561198081035928,2
54481,,08/12/2013,200210,False,76561198081035928,2
54482,,07/12/2013,8190,True,76561198081035928,0
54483,,27/11/2013,72850,True,76561198081035928,2
54484,,10/04/2014,72850,True,brucewanye208,2
54485,,22/03/2014,218620,True,dcx101,2
54486,,01/03/2015,286160,True,76561198081047555,2
54487,,16/09/2014,113200,True,InsanePhoenixGaming,2
54488,,09/01/2014,234670,True,InsanePhoenixGaming,2
54489,,14/03/2014,440,True,76561198081060594,2
54490,,15/04/2014,730,True,riotjapan,1
54491,,21/09/2014,234530,True,76561198081087287,2
54492,,28/11/2013,440,True,76561198081088872,1
54493,,19/06/2015,250400,True,76561198081088872,2
54494,1 person found this review funny,12/01/2015,218620,True,76561198081089957,0
54495,,28/12/2014,302830,True,natab,1
54496,,25/02/2014,39000,True,natab,2
54497,,12/03/2014,730,True,PixieFeet,2
54498,,03/04/2014,107410,True,PixieFeet,2
54499,,14/02/2014,221100,True,PixieFeet,2
54500,,23/02/2014,202970,True,argcross,0
54501,,23/02/2014,570,True,argcross,1
54502,,28/07/2014,70000,True,titivalente,1
54503,,02/05,440,True,76561198081107849,2
54504,,13/07/2014,730,True,javancat,2
54505,,04/12/2013,206500,True,76561198081123473,1
54506,3 people found this review funny,27/12/2014,319450,True,76561198081155725,2
54507,,07/07/2015,224540,False,76561198081155725,1
54508,3 people found this review funny,08/01/2015,220160,False,76561198081155725,0
54509,,01/08/2015,244730,True,76561198081155725,1
54510,,01/08/2015,221380,False,76561198081155725,2
54511,,01/08/2015,285820,True,76561198081155725,2
54512,,01/08/2015,263760,True,76561198081155725,0
54513,,03/12/2013,218230,True,Quronay,1
54514,,17/04/2014,230410,True,76561198081164032,2
54515,,23/12/2013,249870,True,willyt315,2
54516,,02/12/2013,730,True,willyt315,2
54517,,21/03/2015,230410,True,76561198081172237,1
54518,,13/03/2015,248570,True,76561198081172237,1
54519,,24/07/2014,304930,True,76561198081172237,1
54520,,14/04/2014,113420,True,76561198081172237,0
54521,,28/06/2014,105600,True,Beachy40,2
54522,,03/07/2015,730,False,76561198081189872,2
54523,,28/02/2014,21100,False,SirDickingson,0
54524,,22/03/2014,271500,True,76561198081198953,2
54525,,01/03/2014,107410,True,76561198081198953,2
54526,,01/07/2014,34830,True,76561198081198953,2
54527,,27/01/2014,440,True,76561198081198953,1
54528,,17/02/2014,7940,True,76561198081198953,2
54529,,29/11/2013,10180,True,76561198081198953,2
54530,,12/06/2014,730,True,mkryu,2
54531,,27/05/2014,440,True,mkryu,1
54532,,14/03/2014,570,True,mkryu,1
54533,,19/04/2015,304930,True,76561198081225443,1
54534,,12/07/2014,268240,True,GamingKame,2
54535,,28/01/2014,570,True,PranavStupidVac,2
54536,,04/04/2014,440,True,76561198081291077,1
54537,,03/05/2014,206500,True,76561198081291077,1
54538,,19/02/2015,32470,True,76561198081291077,2
54539,,13/08/2014,4000,True,76561198081291077,0
54540,,28/07/2014,204300,True,76561198081291077,1
54541,,09/05/2014,230410,True,76561198081291077,1
54542,,17/03/2014,570,True,76561198081291077,0
54543,,11/01/2014,205100,True,the_pineapple_union,2
54544,,12/12/2013,730,True,pelese,1
54545,,06/12/2015,304930,True,FuzzyNoNoseJim,1
54546,,24/01/2015,620,True,FuzzyNoNoseJim,0
54547,,20/12/2014,550,True,FuzzyNoNoseJim,0
54548,,01/12/2013,224260,True,76561198081320189,2
54549,,06/06/2015,304930,True,weadd,2
54550,,27/10/2014,221100,False,FukBichesMaekMunni,0
54551,,10/10/2014,214490,True,FukBichesMaekMunni,2
54552,,30/07/2014,107100,True,FukBichesMaekMunni,2
54553,,15/03/2014,233470,True,FukBichesMaekMunni,2
54554,,04/05/2014,570,True,kuzalove,1
54555,,30/11/2013,204100,True,76561198081353023,2
54556,,04/01/2015,310370,True,msDJmartini,0
54557,,18/07/2014,304930,True,msDJmartini,2
54558,,22/07/2014,233470,True,76561198081363754,2
54559,,31/07/2015,293780,True,ldkfa,2
54560,,14/01/2015,223710,True,ldkfa,2
54561,,14/01/2015,630,True,ldkfa,1
54562,,03/06/2015,730,True,76561198081388398,2
54563,,11/08/2014,268420,True,igorgalhardo,1
54564,,05/05/2014,202970,True,Odyssii,2
54565,,04/02/2015,209650,True,Odyssii,2
54566,,28/08/2014,72850,True,76561198081436650,2
54567,,02/08/2014,440,True,76561198081436650,0
54568,,02/07/2015,730,True,luiz_andrade,1
54569,,20/06/2014,200260,True,kevinbaconismyfam,2
54570,,14/07/2015,208650,True,kevinbaconismyfam,2
54571,,02/10/2014,9900,True,kevinbaconismyfam,1
54572,,27/07/2014,304930,True,bazzaw99,2
54573,,27/06/2014,35720,True,bazzaw99,2
54574,,31/12/2013,730,True,76561198081460850,1
54575,,29/12/2013,440,True,76561198081460850,1
54576,,26/12/2013,209870,True,76561198081460850,1
54577,,19/12/2013,236390,True,76561198081460850,1
54578,,07/02/2014,440,True,76561198081470570,2
54579,,23/01/2015,4000,True,76561198081480318,0
54580,,13/01/2014,105600,True,76561198081493836,2
54581,,02/01/2014,200710,True,76561198081493836,2
54582,,12/01/2014,440,True,76561198081493836,0
54583,,14/02/2014,204300,True,76561198081493836,0
54584,,14/12/2014,221100,True,76561198081497261,2
54585,,14/01/2015,253710,False,medifilms,1
54586,,08/06/2015,301520,True,MyLoins,2
54587,,01/01/2014,42910,True,76561198081514775,2
54588,,04/12/2014,570,True,76561198081530243,2
54589,,09/10/2014,248570,True,76561198081530243,1
54590,,15/10/2014,4000,True,WolfBlastFirez,2
54591,,15/10/2014,570,True,WolfBlastFirez,2
54592,,15/10/2014,204360,True,WolfBlastFirez,2
54593,,15/10/2014,230410,True,WolfBlastFirez,2
54594,,30/05/2013,440,True,WolfBlastFirez,2
54595,,20/01/2014,1250,True,kyle25111,0
54596,,20/01/2014,4000,True,kyle25111,2
54597,,17/09/2014,239070,True,76561198081578142,1
54598,,02/06/2014,570,True,76561198081578142,2
54599,,11/12/2014,12120,True,aunit619,2
54600,1 person found this review funny,25/01/2015,313120,False,76561198081599215,0
54601,,03/01/2015,204360,True,76561198081599215,2
54602,,16/01,423880,True,Semskill,2
54603,,23/04,91310,True,Semskill,1
54604,,08/02,233130,True,Semskill,0
54605,,15/01,418340,True,Semskill,0
54606,1 person found this review funny,17/01/2014,730,True,trolololololololololohehelolol,1
54607,,27/04/2015,209160,False,trolololololololololohehelolol,0
54608,,17/01/2014,224260,True,trolololololololololohehelolol,2
54609,,29/11/2013,440,False,trolololololololololohehelolol,0
54610,,06/10/2014,204880,True,dajewkilla,2
54611,,14/02/2014,234670,True,dajewkilla,2
54612,,14/02/2014,8930,True,dajewkilla,2
54613,1 person found this review funny,26/08/2014,223470,True,sabre714,1
54614,,13/04/2013,440,True,76561198081649428,1
54615,,15/02/2013,207610,True,76561198081651681,2
54616,,06/09/2014,225140,True,76561198081657706,2
54617,,17/08/2014,730,True,babydavestation,1
54618,,13/12/2013,4000,True,babydavestation,1
54619,,05/06/2014,63380,True,babydavestation,2
54620,,26/04/2014,400,True,babydavestation,2
54621,,27/03/2014,550,True,babydavestation,2
54622,1 person found this review funny,01/08/2015,730,True,didlnwzaa,1
54623,,06/01/2014,10090,True,76561198081677455,2
54624,,14/12/2013,211820,True,76561198081681374,1
54625,,23/12/2013,400,True,76561198081681374,1
54626,,12/12/2013,204300,True,76561198081681374,1
54627,,10/12/2013,219740,True,76561198081681374,2
54628,,02/05/2014,440,True,76561198081686901,2
54629,,19/02/2014,250600,True,alanpardewcwc,1
54630,,01/02/2014,239820,True,alanpardewcwc,1
54631,,11/02/2013,440,True,alanpardewcwc,1
54632,,04/06/2015,364450,False,alanpardewcwc,0
54633,,18/12/2013,3483,True,alanpardewcwc,2
54634,,10/03/2015,318430,True,76561198081708561,2
54635,,08/01/2015,234670,True,76561198081708561,0
54636,,27/12/2014,4000,True,76561198081708561,2
54637,,11/04/2015,205350,True,DorsalEntree819,2
54638,,21/03/2015,4000,True,DorsalEntree819,0
54639,,02/08/2014,304930,True,LordCaldlow,2
54640,,10/07,440,True,LordCaldlow,2
54641,,15/12/2015,271590,True,LordCaldlow,1
54642,,26/06/2015,42680,True,LordCaldlow,1
54643,,22/06/2015,22380,True,LordCaldlow,2
54644,,08/03,4000,True,76561198081715323,0
54645,,16/03/2014,210770,True,MiguelZ1K4,2
54646,,02/12/2014,248820,True,76561198081735690,2
54647,,14/07/2014,224260,True,tiwundiesandpaorio,0
54648,,06/05/2014,440,True,tiwundiesandpaorio,1
54649,,06/07/2014,250500,True,tiwundiesandpaorio,0
54650,,15/03/2014,236090,True,Burpingferet,2
54651,1 person found this review funny,19/03/2014,48800,True,Burpingferet,1
54652,,14/01/2014,221100,True,trooperlord,2
54653,,18/11/2014,230410,True,76561198081814772,2
54654,,25/02/2015,440,True,76561198081815506,2
54655,,28/11/2015,323500,False,76561198081816341,2
54656,,01/01/2015,200260,True,76561198081816341,1
54657,,09/02/2014,550,True,76561198081816341,1
54658,,17/12/2013,630,True,76561198081816341,2
54659,,20/02/2014,223470,True,76561198081816341,2
54660,,16/01/2014,206210,True,76561198081816341,1
54661,,07/12/2014,24240,True,76561198081816341,1
54662,,15/05/2014,219640,True,76561198081822083,1
54663,,30/11/2013,102700,True,76561198081822083,2
54664,,08/12/2013,239660,True,76561198081822083,2
54665,,11/03/2014,242720,True,76561198081822083,2
54666,,28/02/2014,10090,True,76561198081822083,2
54667,,28/12/2013,1250,True,76561198081822083,2
54668,,25/03/2014,440,True,constanceee,0
54669,,23/05/2015,301520,False,abcd123d,2
54670,,14/03/2015,227940,True,abcd123d,2
54671,,16/01/2014,42700,True,abcd123d,2
54672,,08/12/2014,550,True,76561198081870185,0
54673,,08/12/2014,47890,True,76561198081870185,2
54674,,24/12/2013,239820,True,76561198081870185,2
54675,,27/01/2013,440,True,76561198081870185,2
54676,1 person found this review funny,02/12/2015,333930,True,76561198081875589,2
54677,,23/09/2015,304930,True,76561198081875589,2
54678,,30/05/2015,730,True,76561198081875589,2
54679,,05/07/2014,224760,True,76561198081890003,1
54680,,06/02/2014,219740,True,kidoni,0
54681,,02/01/2014,219640,True,76561198081900411,2
54682,,29/03/2014,440,True,DEATHFLINGER,2
54683,,29/11/2015,288470,True,DEATHFLINGER,2
54684,2 people found this review funny,14/04/2015,271590,False,DEATHFLINGER,1
54685,,03/09/2015,208090,False,DEATHFLINGER,1
54686,,03/05/2015,730,True,DEATHFLINGER,2
54687,,29/12/2014,304930,True,DEATHFLINGER,2
54688,,23/06,310950,False,76561198081923658,2
54689,,09/09/2014,570,True,76561198081923658,0
54690,,25/07/2014,49520,False,76561198081924175,0
54691,,04/01/2014,221100,True,76561198081933171,0
54692,,19/02/2014,17570,True,76561198081951419,0
54693,,27/05/2014,72850,True,cooper_games,2
54694,,06/11/2014,247830,True,76561198081965373,1
54695,1 person found this review funny,16/12/2013,240,True,76561198081980530,1
54696,,29/08/2015,212680,True,thatpenguincrazy,0
54697,,12/01/2015,259720,True,76561198081986467,2
54698,,24/06/2014,4000,True,bluemangreg,2
54699,1 person found this review funny,04/06,211420,True,franciscolis,0
54700,,30/06/2014,440,True,franciscolis,0
54701,,22/12/2013,221100,True,76561198082009787,1
54702,,27/06/2014,247730,True,76561198082010183,2
54703,,21/01/2014,440,True,76561198082023040,2
54704,,12/12/2014,440,True,nicoxt,1
54705,,30/06/2014,218310,False,ArekkusuRaku,0
54706,,30/06/2014,234310,True,ArekkusuRaku,2
54707,,22/03/2014,570,True,ArekkusuRaku,2
54708,,03/12/2013,49520,True,ArekkusuRaku,2
54709,,18/09/2014,230410,True,ArekkusuRaku,2
54710,,04/05/2014,213650,False,ArekkusuRaku,1
54711,,13/03/2014,47790,True,ArekkusuRaku,2
54712,,08/02/2014,241640,True,ArekkusuRaku,1
54713,,08/01/2014,221640,True,ArekkusuRaku,2
54714,,14/09/2014,55230,True,76561198082049301,0
54715,,05/09/2015,252950,True,toddynhonosangue,1
54716,,01/03/2014,10180,True,YellowPack,1
54717,,25/06/2014,248570,True,76561198082088662,1
54718,,23/06/2014,104900,True,76561198082088662,1
54719,,28/06,218620,True,InhamaPlays,1
54720,,29/05,304930,True,InhamaPlays,1
54721,,28/05,295110,True,InhamaPlays,1
54722,,28/05,265930,True,InhamaPlays,1
54723,,28/05,4000,True,InhamaPlays,1
54724,,28/05,730,True,InhamaPlays,1
54725,,28/05,204360,True,InhamaPlays,1
54726,,28/05,291550,True,InhamaPlays,1
54727,,06/01/2015,230410,True,76561198082124718,1
54728,,03/07,406150,True,76561198082129284,2
54729,,25/11/2013,209000,True,76561198082129284,2
54730,,07/10/2013,203160,True,76561198082129284,2
54731,,20/06/2013,570,True,76561198082138402,2
54732,,16/01/2014,252490,True,76561198082173150,2
54733,,07/12/2014,440,True,L4GM4ST3R,2
54734,,04/01/2015,265930,True,L4GM4ST3R,0
54735,,04/01/2015,4000,True,L4GM4ST3R,2
54736,,04/01/2015,322170,True,L4GM4ST3R,0
54737,,23/12/2014,730,True,TheSuchWow,0
54738,,12/02/2015,220820,True,TheSuchWow,0
54739,,22/01/2015,266010,True,TheSuchWow,0
54740,,10/10/2014,440,True,76561198082183627,2
54741,,06/09/2014,221100,True,76561198082183627,2
54742,,10/12/2014,261640,True,76561198082183627,0
54743,,13/10/2015,99900,True,ItsMeTys,2
54744,,05/08/2015,230410,True,ItsMeTys,2
54745,,27/06/2014,285330,True,76561198082202241,2
54746,,23/11/2013,221680,True,76561198082202241,2
54747,,13/12/2013,440,True,Steamnico,0
54748,,26/08/2014,247730,True,76561198082255255,0
54749,,10/03,397340,True,76561198082266976,2
54750,1 person found this review funny,27/04/2015,730,True,mushymush,2
54751,,26/04/2013,570,True,mushymush,0
54752,,04/11/2014,270170,True,76561198082278443,2
54753,,27/07/2014,304930,False,76561198082278443,0
54754,,29/04/2014,440,True,76561198082278443,1
54755,,07/09/2014,227700,False,76561198082283850,0
54756,,21/08/2014,218230,False,76561198082283850,2
54757,,19/08/2014,230410,True,76561198082283850,2
54758,,20/04/2014,224540,True,76561198082290976,0
54759,,19/01/2014,252490,True,76561198082295026,1
54760,,13/03/2015,322330,True,76561198082299704,2
54761,,26/07/2014,34030,True,76561198082310259,2
54762,,19/12/2013,17510,True,76561198082317777,0
54763,,30/01,219740,True,DrDJTheNext,1
54764,,30/01,440,True,DrDJTheNext,1
54765,,04/01/2014,440,True,76561198082366451,2
54766,,21/12/2014,72850,True,Quazzzz,1
54767,,25/06/2014,440,True,Quazzzz,2
54768,,16/05/2014,730,True,Quazzzz,2
54769,,19/06/2015,238960,False,Ninjabisket,2
54770,,26/11/2013,20530,True,76561198082412604,2
54771,,28/01/2014,223710,False,76561198082412604,2
54772,,26/11/2013,224260,True,76561198082412604,2
54773,,09/11/2013,57300,True,76561198082412604,2
54774,,27/08/2013,17500,True,76561198082412604,0
54775,,07/04/2013,35450,True,76561198082412604,2
54776,,08/12/2015,295110,True,bunyipswamp,2
54777,,03/01,730,True,bunyipswamp,2
54778,,11/10/2015,730,True,76561198082459978,2
54779,,09/06/2015,323370,True,76561198082462406,2
54780,,11/01/2014,440,True,76561198082467074,0
54781,,07/02/2014,221100,True,romulis13,2
